t,dt,u1,u2,u3,u4
120.77811074256897,1.0005838871002197,1.270000000000001,1.270000000000001,1.270000000000001,1.270000000000001
121.77882051467896,1.0008201599121094,1.280000000000001,1.280000000000001,1.280000000000001,1.280000000000001
122.77978920936584,1.000730037689209,1.290000000000001,1.290000000000001,1.290000000000001,1.290000000000001
123.78064107894897,1.0008618831634521,1.300000000000001,1.300000000000001,1.300000000000001,1.300000000000001
124.78159976005554,1.0002503395080566,1.310000000000001,1.310000000000001,1.310000000000001,1.310000000000001
125.78195667266846,1.001500129699707,1.320000000000001,1.320000000000001,1.320000000000001,1.320000000000001
126.78355860710144,1.0008306503295898,1.330000000000001,1.330000000000001,1.330000000000001,1.330000000000001
127.78449845314026,1.000922441482544,1.340000000000001,1.340000000000001,1.340000000000001,1.340000000000001
128.78552341461182,1.001906156539917,1.350000000000001,1.350000000000001,1.350000000000001,1.350000000000001
129.78758645057678,1.0001933574676514,1.360000000000001,1.360000000000001,1.360000000000001,1.360000000000001
130.78792190551758,1.0011727809906006,1.370000000000001,1.370000000000001,1.370000000000001,1.370000000000001
131.789217710495,1.0007874965667725,1.380000000000001,1.380000000000001,1.380000000000001,1.380000000000001
132.79013109207153,1.0011048316955566,1.390000000000001,1.390000000000001,1.390000000000001,1.390000000000001
133.79137682914734,1.0003647804260254,1.400000000000001,1.400000000000001,1.400000000000001,1.400000000000001
134.79187893867493,1.0003628730773926,1.410000000000001,1.410000000000001,1.410000000000001,1.410000000000001
135.7923619747162,1.001211404800415,1.420000000000001,1.420000000000001,1.420000000000001,1.420000000000001
136.79371762275696,1.0007739067077637,1.430000000000001,1.430000000000001,1.430000000000001,1.430000000000001
137.79463601112366,1.000823736190796,1.440000000000001,1.440000000000001,1.440000000000001,1.440000000000001
138.79556131362915,1.0006225109100342,1.450000000000001,1.450000000000001,1.450000000000001,1.450000000000001
139.79628729820251,1.0000317096710205,1.460000000000001,1.460000000000001,1.460000000000001,1.460000000000001
140.7964267730713,1.0013513565063477,1.470000000000001,1.470000000000001,1.470000000000001,1.470000000000001
141.79789876937866,1.0005137920379639,1.480000000000001,1.480000000000001,1.480000000000001,1.480000000000001
142.79852509498596,1.0008885860443115,1.490000000000001,1.490000000000001,1.490000000000001,1.490000000000001
143.79953289031982,1.0002894401550293,1.500000000000001,1.500000000000001,1.500000000000001,1.500000000000001
144.7999505996704,1.001591444015503,1.5100000000000011,1.5100000000000011,1.5100000000000011,1.5100000000000011
145.80166864395142,1.0007297992706299,1.5200000000000011,1.5200000000000011,1.5200000000000011,1.5200000000000011
146.80250024795532,1.0009794235229492,1.5300000000000011,1.5300000000000011,1.5300000000000011,1.5300000000000011
147.8036150932312,1.0007574558258057,1.5400000000000011,1.5400000000000011,1.5400000000000011,1.5400000000000011
148.80450201034546,1.001098394393921,1.5500000000000012,1.5500000000000012,1.5500000000000012,1.5500000000000012
149.80572533607483,1.0008265972137451,1.5600000000000012,1.5600000000000012,1.5600000000000012,1.5600000000000012
150.8066530227661,1.0003206729888916,1.5700000000000012,1.5700000000000012,1.5700000000000012,1.5700000000000012
151.80710220336914,1.0016822814941406,1.5800000000000012,1.5800000000000012,1.5800000000000012,1.5800000000000012
152.80891108512878,1.0006647109985352,1.5900000000000012,1.5900000000000012,1.5900000000000012,1.5900000000000012
153.80968308448792,1.0009653568267822,1.6000000000000012,1.6000000000000012,1.6000000000000012,1.6000000000000012
154.81075310707092,1.0011749267578125,1.6100000000000012,1.6100000000000012,1.6100000000000012,1.6100000000000012
155.81208562850952,1.0012364387512207,1.6200000000000012,1.6200000000000012,1.6200000000000012,1.6200000000000012
